track_uri,track,artist,artist_popularity,followers,artist_genre,track_popularity,album,playlist,danceability,valence,energy,tempo,loudness,speechiness,instrumentalness,liveness,acousticness,key
4LSPhOVHew694KG2IAA6Ap,Crush On,李浩瑋 Howard Lee,51,34228,"['chinese r&b', 'taiwan hip hop']",58,Diamond In The Rough,cpop,0.475,0.571,0.522,74.755,-6.351,0.118,0,0.153,0.634,7
3BR2pyEvbTwVhE0qpGEMaX,渐暖,時代少年團,44,73565,['chinese idol pop'],45,渐暖,cpop,0.661,0.562,0.771,114.974,-5.463,0.0297,0,0.115,0.343,2
54XSnFwtDKi6FaYUUnnJhj,粉霧海,易烊千璽,35,125219,"['chinese idol pop', 'mainland chinese pop']",37,粉霧海,cpop,0.698,0.217,0.457,120.066,-9.529,0.0381,1.29E-05,0.219,0.546,9
3TgQQbiozU79fO0BiCVWgI,Nothing To Lose,易烊千璽,35,125219,"['chinese idol pop', 'mainland chinese pop']",29,Nothing To Lose,cpop,0.852,0.231,0.427,129.924,-7.51,0.0614,0.000945,0.0918,0.136,4
0NkxOsoNjH3yKZVTGtvZaS,Fall,易烊千璽,35,125219,"['chinese idol pop', 'mainland chinese pop']",20,Fall,cpop,0.808,0.865,0.577,139.991,-8.229,0.0496,2.79E-06,0.179,0.268,1
1mtoiqufi0qyFPH75VOjCs,Light Orange Island,Youth With You,32,7059,[],22,"OUI ""SONG REQUEST""",cpop,0.488,0.233,0.335,68.557,-13.495,0.063,0,0.131,0.658,9
2elRy8aE6udm6aCo4j1HKY,說謊,Yoga Lin,56,507500,"['chinese r&b', 'mandopop', 'taiwan pop']",30,感官世界,cpop,0.54,0.22,0.474,128.051,-7.589,0.0294,0,0.118,0.372,10
3Uw9U1f3PT7Qot9frhpPWX,银河与星斗,yihuik苡慧,48,34833,['chinese viral pop'],56,银河与星斗,cpop,0.578,0.523,0.498,162.015,-8.283,0.0358,0,0.326,0.6,10
2wObShFfEpKWTdpVQCMsDg,都不懂,yihuik苡慧,48,34833,['chinese viral pop'],52,都不懂,cpop,0.793,0.397,0.423,115.11,-7.405,0.0815,0,0.181,0.762,1
5DPLDb5WzdFeU52l57awob,苦茶 - 心动版,Yihuik苡慧,41,4265,['chinese viral pop'],0,苦茶 (心动版),cpop,0.794,0.702,0.441,128.085,-8.406,0.0496,5.91E-06,0.135,0.246,9
6O08YZmZukxmZzeZnzOXMF,哎呦喂,yangyang,28,3835,['chinese viral pop'],45,哎呦喂,cpop,0.736,0.42,0.475,143.04,-10.722,0.146,0,0.143,0.237,1
5yNwKMIQC5CeRofDRbcYTX,Dumb Dumb Bomb,THE9,29,40689,['chinese idol pop'],36,虚实X境,cpop,0.867,0.857,0.808,128.011,-6.292,0.0648,0,0.0746,0.103,4
2gx4ritqHt3wJ0fJOY8IQt,斯芬克斯 (Sphinx),THE9,29,40689,['chinese idol pop'],35,斯芬克斯X謎 (Sphinx X),cpop,0.654,0.639,0.873,149.943,-3.469,0.218,0,0.648,0.0692,9
7Ki8b6jPtwoF9aBINZmqG3,I Could,sunkis,44,11595,['chinese r&b'],42,I Could,cpop,0.631,0.486,0.39,180.05,-7.144,0.102,0,0.118,0.628,9
6riw7EvS6amwDkv7RXsQAG,trust me,sunkis,44,11595,['chinese r&b'],56,trust me,cpop,0.756,0.239,0.467,128.898,-9.064,0.115,0,0.115,0.746,4
7uwJwSKpmzZH7p7imm4f1P,No Reason,Ryan.B,49,32676,"['chinese hip hop', 'chinese viral pop']",59,No Reason,cpop,0.542,0.345,0.485,176.074,-7.718,0.146,0,0.0824,0.842,2
6LAHkI7op52Y4NoK2PGMlH,放個大招給你看 (OPPO Reno 宣傳曲),Ryan.B,49,32676,"['chinese hip hop', 'chinese viral pop']",54,放個大招給你看 (OPPO Reno 宣傳曲),cpop,0.704,0.921,0.576,206.072,-4.962,0.0967,0,0.0865,0.654,8
3mAc5QY56d5Zl1MbvnWybK,太陽,Pika Chiu,38,12112,['taiwan singer-songwriter'],55,邱振哲<遠行的太陽>首張創作專輯,cpop,0.609,0.227,0.595,124.081,-5.349,0.0325,0,0.127,0.327,3
4yOMpzImEy2xWT5e5i1cAD,敏感(LH x Z.TAO),Lu Han,47,880692,"['chinese electropop', 'chinese idol pop', 'mainland chinese pop', 'mandopop']",42,敏感(LH x Z.TAO),cpop,0.799,0.429,0.543,90.018,-5.966,0.096,0,0.118,0.424,7
2ckGH6FtxWeAv0SskcREd1,Manta,Lexie Liu,59,111763,['chinese electropop'],50,无限意识 Meta Ego,cpop,0.709,0.423,0.695,95.973,-4.289,0.0371,0,0.117,0.157,11
18bn40LGPlEkKPLs2OWgUS,Hug me,KUN,44,188375,['chinese idol pop'],54,Hug me,cpop,0.418,0.484,0.62,72.734,-5.52,0.453,1.74E-06,0.228,0.467,6
4OoO0q9DrsT0pSHvA435KF,情人,KUN,44,188375,['chinese idol pop'],56,情人,cpop,0.618,0.438,0.578,86.06,-7.521,0.0815,0,0.101,0.249,10
3Ym4IjB3lfMIAjMF37teZo,LOSE CONTROL 失控,LAY,53,1443591,"['chinese electropop', 'chinese idol pop', 'k-pop']",36,LOSE CONTROL – The 1st Mini Album,cpop,0.799,0.617,0.645,115.561,-4.545,0.0425,0,0.125,0.139,8
49akfWUMpemZGKyPPVHfRu,what U need? 你要什么,LAY,53,1443591,"['chinese electropop', 'chinese idol pop', 'k-pop']",22,LOSE CONTROL – The 1st Mini Album,cpop,0.705,0.949,0.629,94.862,-2.415,0.115,0,0.0324,0.16,0
0dnB3u4wKs7UfbzsCsxD0g,MYM,LAY,53,1443591,"['chinese electropop', 'chinese idol pop', 'k-pop']",29,LOSE CONTROL – The 1st Mini Album,cpop,0.789,0.423,0.661,119.97,-5.181,0.0446,0,0.24,0.0861,0
0WNodcT2mn3fX8NwsYxCp8,輸情歌,J.Sheon,48,137775,"['mandopop', 'taiwan pop', 'taiwan singer-songwriter']",43,輸情歌,cpop,0.632,0.561,0.328,149.942,-8.239,0.0431,0,0.199,0.784,5
5NwtQOZ3nlPXqvodEIoyt6,溫度,Julia Wu,52,163394,"['chinese electropop', 'mandopop', 'taiwan pop']",42,5:30,cpop,0.666,0.747,0.64,95.036,-7.838,0.0273,0,0.194,0.717,1
2PNDZp0ultOJrQL4AVENPO,FaceTime,Karencici,47,41837,"['chinese electropop', 'chinese r&b']",38,SHA YAN,cpop,0.733,0.201,0.32,93.982,-10.364,0.0496,0,0.0724,0.596,9
78lzx5aGQeXPLTL4vhIdi6,春風吹,Khalil Fong,53,265098,"['cantopop', 'chinese indie', 'chinese r&b', 'mandopop']",30,The Soulboy Collection,cpop,0.864,0.54,0.204,134.97,-12.674,0.413,0,0.131,0.319,9
5TkQbhQm9BXONk2agDo4w9,紅豆,Khalil Fong,53,265098,"['cantopop', 'chinese indie', 'chinese r&b', 'mandopop']",53,Timeless,cpop,0.484,0.256,0.248,121.969,-13.931,0.0466,1.66E-05,0.319,0.386,6
0n7Ij8XEDfYYFRgBQjNjnf,愛你,Kimberley Chen,49,142112,['mandopop'],58,Kimberley首张同名专辑,cpop,0.552,0.142,0.521,144.027,-6.721,0.0286,0,0.0901,0.333,9
6MrVXeEMf0MULWdclDk4sI,R&B All Night,KnowKnow,43,36562,['chinese hip hop'],49,Mr. Enjoy Da Money,cpop,0.761,0.799,0.545,78.034,-8.188,0.144,4.53E-05,0.0456,0.00638,11
3hXPLhV6Z9Lovhg7daM09I,等你的季節,劉詩詩,23,1361,['chinese drama ost'],41,步步驚心主題曲原聲EP,cpop,0.452,0.428,0.395,152.053,-8.505,0.0288,0,0.191,0.799,6
5ql8N4h66Hqse2hTameDqH,一念執著,胡歌,32,11941,['mainland chinese pop'],41,步步驚心主題曲原聲EP,cpop,0.521,0.498,0.507,97.987,-7.603,0.0289,0,0.121,0.715,3
1xjDvv3wvcB49iVggnn7iK,有点甜,Silence Wang,53,186963,"['chinese singer-songwriter', 'mainland chinese pop', 'mandopop']",0,万有引力,cpop,0.696,0.421,0.586,104.984,-6.801,0.0353,0,0.102,0.68,4
3IveWAHTMxZA4KYBPnylq5,飞鸟和蝉,Ren Ran,61,266104,"['mainland chinese pop', 'mandopop']",0,飞鸟和蝉,cpop,0.569,0.321,0.567,147.962,-7.142,0.0527,0,0.222,0.749,10
2D2pqz9UjxOsLbucKFAHTV,我的新衣 (feat. Ty. & 王倩倩),VaVa,40,58800,['chinese hip hop'],47,21,cpop,0.586,0.648,0.816,179.896,-6.736,0.199,4.08E-05,0.169,0.0757,6
5FCICpVP6esEhKY7dxLU7T,心引力,王俊凱,36,63820,"['chinese idol pop', 'mainland chinese pop']",50,心引力,cpop,0.433,0.466,0.455,187.648,-12.767,0.1,0,0.0879,0.133,11
1qC4WWHjOBmldotqL15dnD,咖啡 (LH x KW),Lu Han,47,880692,"['chinese electropop', 'chinese idol pop', 'mainland chinese pop', 'mandopop']",45,咖啡 (LH x KW),cpop,0.769,0.326,0.595,95.015,-5.926,0.0416,0,0.107,0.0447,10
2D3RLHYuPLrHsisgYbFnSv,陷入愛情 (電視劇《你是我的榮耀》插曲),希林娜依·高,24,1617,[],41,陷入愛情 (電視劇《你是我的榮耀》插曲),cpop,0.603,0.137,0.396,103.95,-8.42,0.0361,4.13E-06,0.111,0.686,5
0FfdtQrD9kT42o6Anv4uDn,大魚 - 唱片版,周深,55,228130,"['chinese talent show', 'mainland chinese pop']",55,深的深,cpop,0.355,0.117,0.376,140.19,-11.062,0.0322,0.000109,0.0947,0.449,10
0ePO5daromjaeBDhNR8YwA,夏天的夏,吴炳文,30,367,['chinese viral pop'],34,夏天的夏,cpop,0.742,0.328,0.398,119.893,-9.24,0.0644,0,0.0948,0.754,11
7rDH8envP8lInssoc5fyu6,收藏,yihuik苡慧,48,34833,['chinese viral pop'],29,收藏,cpop,0.579,0.187,0.341,119.756,-10.372,0.0319,0,0.342,0.754,3
7mauRaccD3RaEWdW2SPzPj,梁山伯與茱麗葉,Gary Chaw,44,83993,"['malaysian mandopop', 'mandopop']",43,十年曹格 「小小」特別企劃數位精選,cpop,0.666,0.659,0.574,120.019,-6.497,0.0289,0,0.0911,0.78,2
1ZsPPPhXyjv5C8f0WeVAoA,不潮不用花錢,JJ Lin,66,2366582,"['mandopop', 'singaporean mandopop', 'singaporean pop']",48,JJ陸,cpop,0.789,0.646,0.701,112.005,-5.177,0.0318,1.93E-06,0.0814,0.201,9
5OFtU1YvHPw9WSHJxoZi3r,小酒窩,JJ Lin,66,2366582,"['mandopop', 'singaporean mandopop', 'singaporean pop']",33,林俊傑2003年-2010年作品精選集,cpop,0.639,0.347,0.443,95.087,-6.156,0.0259,0,0.108,0.767,3
07DWACsD58aEdq6XnDadLh,手心的薔薇,JJ Lin,66,2366582,"['mandopop', 'singaporean mandopop', 'singaporean pop']",62,新地球,cpop,0.422,0.17,0.499,86.948,-5.702,0.0278,0,0.276,0.849,7
1ZeVIrCWzEmsJexkrgvjFv,小幸運,Hebe Tien,56,772286,"['mandopop', 'taiwan pop']",61,小幸運,cpop,0.519,0.506,0.412,157.916,-8.584,0.0365,0,0.101,0.75,0
5Bg8TTwE8wlTsUYZICMuPX,红绝 - 《天官赐福》动画片尾曲,胡夏,26,106,[],44,《天官赐福》动画原声带,cpop,0.531,0.297,0.602,96.056,-6.535,0.0283,0,0.0581,0.44,4
3ILYRPbZSmv9z6zIqlYWrS,热恋冰淇淋,yihuik苡慧,48,34833,['chinese viral pop'],51,热恋冰淇淋,cpop,0.684,0.433,0.438,94.965,-9.973,0.0461,0,0.423,0.48,0
1r4K4agNlWl7DqvKKbx1PJ,為什麼不說話,yihuik苡慧,48,34833,['chinese viral pop'],34,為什麼不說話,cpop,0.644,0.264,0.389,131.824,-6.782,0.0446,7.13E-06,0.118,0.436,0
10RsjyKQH6m7n7euviU2F3,精彩才刚刚开始,易烊千璽,35,125219,"['chinese idol pop', 'mainland chinese pop']",36,精彩才刚刚开始,cpop,0.731,0.579,0.771,136.024,-5.877,0.0681,1.59E-05,0.169,0.223,7
0DPdoBPSLMcnep7I7uZXl3,沉沦与遐想,C Hope,29,413,[],46,沉沦与遐想,cpop,0.782,0.467,0.515,99.762,-6.824,0.202,0,0.113,0.411,10
0Hh0WxyWf8VW0bV5usw4m6,寄明月(梦幻西游手游同人曲入骨相思),SING女团,30,4124,['zhongguo feng'],39,寄明月(梦幻西游手游同人曲入骨相思),cpop,0.646,0.889,0.927,140.047,-3.912,0.0284,0,0.0596,0.193,6
6MktfPCb9dhZNRl2SS7741,從今以後,Gen Neo,38,28821,['chinese electropop'],37,從今以後,cpop,0.548,0.408,0.564,144.007,-7.532,0.0782,0,0.109,0.693,7
2v7yI88iezgRO9ka5gtUF1,seeing your name makes me happy,Burbank,48,72462,['lo-fi beats'],56,bedroom,study,0.724,0.476,0.279,162.136,-8.678,0.2,0.00474,0.0924,0.282,9
34MqDD3411uJQvXsqpZv3D,"Sorry, I Like You",Burbank,48,72462,['lo-fi beats'],59,"Sorry, I Like You",study,0.833,0.584,0.642,86.017,-6.338,0.0611,5.06E-06,0.251,0.266,9
6EflsGUuiOYqXcQaMXM76g,bee,Burbank,48,72462,['lo-fi beats'],35,a warm home,study,0.76,0.304,0.543,95.021,-8.142,0.0914,0.932,0.104,0.569,1
2z8FeGVwMVklS2llztkjVF,the happiness of seeing someone again,Burbank,48,72462,['lo-fi beats'],38,a warm home,study,0.718,0.51,0.343,180.059,-8.784,0.0614,0.919,0.278,0.712,1
2Xu6fN0gE2S04L0zywmcif,浴室,deca joins,46,143140,"['chinese indie', 'taiwan indie']",47,浴室,study,0.566,0.153,0.326,61.998,-9.683,0.0459,4.83E-05,0.118,0.73,7
1iW73ZxZGyVyXKlfP5ivSZ,Go Slow,deca joins,46,143140,"['chinese indie', 'taiwan indie']",35,Go Slow,study,0.321,0.225,0.321,109.829,-14.2,0.0291,0.856,0.813,0.585,4
5WKaQ69Uad8iJEHayGK9dG,眼睛裡,deca joins,46,143140,"['chinese indie', 'taiwan indie']",39,Go Slow,study,0.416,0.213,0.299,110.011,-12.793,0.0285,0.267,0.106,0.409,9
7wmFsS43fO8vAg0vcr776N,My Jinji,Sunset Rollercoaster,57,344229,['taiwan indie'],63,Jinji Kikko,study,0.389,0.506,0.597,143.943,-8.436,0.0308,0.406,0.144,0.534,7
3yit1izctD8utxa6kCaggz,Until Spring,Layton Wu,37,15760,"['chinese indie', 'chinese r&b']",19,Until Spring,study,0.846,0.472,0.234,120.039,-16.167,0.0573,0.00161,0.322,0.624,9
5sczYVrDsLctXXrOtIb6j3,Summer Night Wind,Layton Wu,37,15760,"['chinese indie', 'chinese r&b']",34,Summer Night Wind,study,0.699,0.272,0.374,76.951,-10.781,0.0254,0.0951,0.114,0.818,4
66v0ZHcKWawtH0Qc4M47t8,Honey Ginger Tea,Layton Wu,37,15760,"['chinese indie', 'chinese r&b']",26,Honey Ginger Tea,study,0.475,0.643,0.283,209.364,-14.451,0.0732,0.0323,0.0573,0.227,2
0hoiu4phiHzoJwhl5kutX3,Dreaming With You,The Chairs,48,57976,"['chinese indie', 'taiwan pop']",52,Lemonade,study,0.735,0.871,0.486,92.007,-14.029,0.0285,0.0282,0.102,0.632,6
5QkaoWSFwWNQEgifhtGxFp,在你死後才想起曾經答應陪你去散步,康士坦的變化球,43,65861,"['chinese indie', 'southeast asian post-rock', 'taiwan pop', 'taiwan post-rock', 'taiwan rock']",38,擱淺的人,study,0.431,0.184,0.525,80.007,-12.151,0.0315,0.897,0.323,0.427,3
1u24Ut4Enu0OeMmeB2a4wq,Jasmine,C4C,49,10197,"['chillhop', 'lo-fi beats']",42,Jasmine,study,0.624,0.336,0.172,153.974,-20.261,0.0512,0.926,0.0878,0.904,11
0VLquR2M28ldDhTyyZkvNc,Hitchhikers,Jordy Chandra,58,24474,[],37,Hitchhikers,study,0.594,0.052,0.399,97.397,-11.369,0.0556,0.752,0.112,0.965,4
26566DizCMEaVKT1CQEoAY,Sunny Day,Ted Fresco,47,4568,[],46,Sunny Day,study,0.715,0.465,0.563,89.964,-4.297,0.0697,0.00153,0.0937,0.325,10
4dGTCi5MPoC0Wp7vtMpQTX,Late Shift,PawnShop Guy,28,117,[],17,After Hours,study,0.794,0.0396,0.2,139.954,-22.699,0.0881,0.866,0.112,0.302,1
3DDO0x6e2JCb1t0XjlYb7q,Bamboo Garden,notJamesHan,16,139,[],33,Bamboo Garden,study,0.503,0.142,0.339,79.986,-11.167,0.0315,0.066,0.0923,0.334,1
6D2ykcjI1E34RKrr8CAxXQ,Ki,Linearwave,61,16552,"['focus beats', 'lo-fi brasileiro', 'sad lo-fi']",23,Ki,study,0.566,0.0905,0.25,74.031,-16.102,0.0346,0.92,0.341,0.585,0
18ZVV1nrNgPo9jUbrMcRxk,Lake Acuity,AlmightyArceus,30,1728,"['lo-fi vgm', 'pokemon']",30,"Hidden Gem: Lo-Fi/Chillwave, Vol. 2",study,0.505,0.552,0.339,89.983,-21.33,0.0314,0.883,0.149,0.765,5
1rcDwZ0ujEd4FDYVMbSzzx,Littleroot Town,Tosho,30,1265,['focus beats'],44,Littleroot Town,study,0.754,0.969,0.39,94.991,-15.388,0.0893,0.929,0.0956,0.825,0
7rSKJ53BvIIdH4zZWNKaGE,bumblebee,Burbank,48,72462,['lo-fi beats'],7,bumblebee,study,0.794,0.698,0.506,122.308,-7.576,0.0857,0.00496,0.112,0.862,5
0IGqoI4Z7WkTpSQbztyZHA,for the foxes,Burbank,48,72462,['lo-fi beats'],7,for the foxes,study,0.515,0.276,0.391,90.928,-11.673,0.0707,0.852,0.105,0.762,8
6LgMLNdogfpKQ2G8yJ1iu8,two flies,Burbank,48,72462,['lo-fi beats'],8,two flies,study,0.632,0.141,0.365,149.695,-11.392,0.0475,0.772,0.12,0.776,9
4bs6hC1t8mGNVQxpuKlkTl,and let it kill you,Burbank,48,72462,['lo-fi beats'],10,and let it kill you,study,0.576,0.528,0.479,90.016,-7.914,0.0754,0.0353,0.424,0.793,8
4URp2XKsTp2cOR7pj4NkEZ,find what you love,Burbank,48,72462,['lo-fi beats'],7,find what you love,study,0.603,0.369,0.417,93.798,-15.539,0.315,0.12,0.156,0.627,4
7wqHA0W80H5Z8t3X1ur9iN,this,Burbank,48,72462,['lo-fi beats'],0,this,study,0.469,0.0803,0.449,167.871,-12.74,0.0658,0.925,0.0985,0.396,10
7IL6AvqZaOpnqX4Dx4EQW8,uh,Burbank,48,72462,['lo-fi beats'],7,uh,study,0.679,0.2,0.316,85.994,-13.057,0.042,0.882,0.111,0.879,8
34JBrhWj43iGXajbZ9yemO,the world is ending and i'm still here,Burbank,48,72462,['lo-fi beats'],9,the world is ending and i'm still here,study,0.574,0.481,0.188,106.396,-13.711,0.238,0.0641,0.0798,0.731,3
3BWXFt2WJClTPth6qYjF99,one-thirty-six a.m.,Burbank,48,72462,['lo-fi beats'],6,one-thirty-six a.m.,study,0.454,0.576,0.451,91.6,-14.364,0.185,0.212,0.423,0.772,10
4lZjwl5Pw8wvmbJHaW87ZI,"Hong Jue (From ""Tian Guan Ci Fu"")",Homura Records,38,2602,[],35,"Hong Jue (From ""Tian Guan Ci Fu"")",study,0.405,0.105,0.259,90.779,-19.179,0.0582,0.872,0.0713,0.948,0
7j7yBWX4dadRbJogeS0XiG,Mapleland (Login Theme),Paintamelody,43,32586,['piano cover'],34,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.441,0.167,0.211,132.858,-21.71,0.0463,0.914,0.109,0.981,8
5G2EDpLOK8STvBExDq80EG,Above the Treetops (Lith Harbor),Paintamelody,43,32586,['piano cover'],33,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.312,0.181,0.16,131.559,-22.283,0.0346,0.924,0.138,0.974,2
4qUpolpGvv8MmRCVmIscuK,Floral Life (Henesys),Paintamelody,43,32586,['piano cover'],30,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.646,0.561,0.154,148.824,-22.833,0.0861,0.855,0.0988,0.948,6
09cGScZ8nU1aQh6DYHyV2h,When the Morning Comes (Ellinia),Paintamelody,43,32586,['piano cover'],33,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.46,0.296,0.127,118.974,-22.795,0.0443,0.903,0.164,0.986,10
1XUwNNwCvciyFQgKFJMFY4,Missing You (Ellinia),Paintamelody,43,32586,['piano cover'],33,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.402,0.129,0.0616,170.541,-20.82,0.0381,0.924,0.0981,0.985,11
3a9NDjXiM5naQulhrys0CO,Shinin' Harbor (Orbis),Paintamelody,43,32586,['piano cover'],31,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.442,0.303,0.172,139.849,-17.746,0.0504,0.878,0.125,0.98,1
64tmk7BEJXXXWlCN9rpUBj,Snowy Village (El Nath),Paintamelody,43,32586,['piano cover'],32,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.431,0.252,0.156,132.411,-20.353,0.0442,0.885,0.112,0.98,10
3OcZ08TBQAEEHHCF3ck3s6,Fantastic Thinking (Ludibrium),Paintamelody,43,32586,['piano cover'],29,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.652,0.752,0.174,105.66,-21.349,0.0604,0.859,0.107,0.967,2
5bUluFRJMb78M6zjbG3pIf,Raindrop Flower (Ereve),Paintamelody,43,32586,['piano cover'],38,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.369,0.675,0.0973,103.559,-21.424,0.0394,0.925,0.15,0.986,7
1KsIxIbaNXxgMnm6vmP6aE,Queen's Garden (Ereve),Paintamelody,43,32586,['piano cover'],34,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.435,0.254,0.0851,93.405,-21.918,0.0325,0.887,0.179,0.991,0
5lYv58lizCFl1c15K3yan9,Temple of Time,Paintamelody,43,32586,['piano cover'],40,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.442,0.113,0.232,105.841,-22.053,0.0452,0.892,0.0552,0.986,11
44fWMmsg0A64fIDdBN0T4P,Cygnus Garden,Paintamelody,43,32586,['piano cover'],34,"Reminiscence of Maplestory Piano Collections, Vol. 1",study,0.377,0.304,0.174,134.453,-22.103,0.0371,0.894,0.142,0.96,7
0BISTkoIhYq46qtRRVjLvn,"Cash Shop (From ""MapleStory"")",Arcade Player,56,28065,[],28,"MapleStory, The Themes",study,0.523,0.627,0.815,134.015,-9.126,0.0316,0.702,0.197,0.597,0
5njqJY5jL8RpdMkj3wHyfe,"The Tree That Grew (From ""MapleStory"")",Arcade Player,56,28065,[],24,"MapleStory, The Themes",study,0.523,0.189,0.0763,99.748,-16.303,0.0435,0.623,0.0958,0.0198,2
19kmCEvjUgsABhluVwAwLf,her,Burbank,48,72462,['lo-fi beats'],14,her,study,0.73,0.41,0.325,161.935,-12.913,0.159,0.876,0.125,0.851,6
2j3Giw4w2itBJGAX7DqXfI,sleeper,Burbank,48,72462,['lo-fi beats'],18,some lofi songs,study,0.833,0.59,0.18,79.88,-17.42,0.243,0.725,0.0682,0.892,1
2CJTe4z3sV1biaSwxHYuyD,50mm,Burbank,48,72462,['lo-fi beats'],9,some lofi songs,study,0.558,0.789,0.353,174.104,-13.814,0.195,0.779,0.0979,0.907,5
67hDFaRgfc9r7k8msDfBh3,blue moon,Burbank,48,72462,['lo-fi beats'],9,some lofi songs,study,0.701,0.549,0.406,71.025,-8.425,0.192,0.748,0.182,0.843,9
4g2eTScCQBxte5REt8BPq8,tomorrow,Burbank,48,72462,['lo-fi beats'],8,some lofi songs,study,0.632,0.421,0.436,79.979,-10.945,0.0816,0.0451,0.264,0.603,8
1DM4R4xSIU4jtGkTKJTGaB,lofi wifi,Burbank,48,72462,['lo-fi beats'],8,some lofi songs,study,0.708,0.649,0.439,166.023,-10.825,0.115,0.818,0.108,0.838,10
1YjzmGE8PQJo6zTkphBkVh,happy dogs,Burbank,48,72462,['lo-fi beats'],8,some lofi songs,study,0.633,0.488,0.378,79.016,-16.949,0.0863,0.185,0.0894,0.662,5
0XHpfS0nbdeaoO3Cv4l7BX,the good luck,Burbank,48,72462,['lo-fi beats'],9,some lofi songs,study,0.742,0.415,0.479,84.042,-9.676,0.312,0.925,0.386,0.868,8
676iieWzLrbMqb68vgmkEW,Maple Treeway - Mario Kart Theme,CFC,48,2974,['lo-fi vgm'],35,Mario Kart Theme,study,0.609,0.951,0.547,136.049,-16.108,0.0387,0.818,0.177,8.08E-06,0
77Wm018jtkEelPhbYf6FKk,Coconut Mall - Mario Kart Theme,CFC,48,2974,['lo-fi vgm'],46,Mario Kart Theme,study,0.563,0.699,0.709,129.938,-13.086,0.033,0.954,0.0744,0.00182,5
7FnWYWBjLeqH2furK2CuNw,Koopa Cape - Mario Kart Theme,CFC,48,2974,['lo-fi vgm'],33,Mario Kart Theme,study,0.793,0.96,0.651,129.993,-15.59,0.057,0.638,0.0665,0.00123,10
1jpsWrhiDXZuhmtTvyLE90,"Mushroom Gorge (From ""Mario Kart Wii"")",Arcade Player,56,28065,[],35,"Mario Kart Wii, The Themes",study,0.607,0.969,0.636,128.946,-9.97,0.0294,0.649,0.158,0.0621,0
0hl8k492sfcfLQudNctEiR,"Wii Sports Theme (From ""Nintendo Wii"")",The Greatest Bits,48,42686,['scorecore'],46,"Wii Sports Theme (From ""Nintendo Wii"")",study,0.505,0.36,0.723,118.987,-9.584,0.0312,0.967,0.38,2.13E-05,1
70P7LL6iSQz2CNcwCjNFR7,"Bowling (From ""Wii Sports"")",Arcade Player,56,28065,[],28,"Wii Sports 2: The Themes, Vol. 2",study,0.815,0.992,0.443,104.038,-12.632,0.115,0.899,0.0966,0.581,6
2A2scSuu0wd2RueADa5WqK,ghost bird,Burbank,48,72462,['lo-fi beats'],24,ghost bird,study,0.685,0.105,0.377,96.971,-9.879,0.0547,0.348,0.12,0.944,6
